id,title,category1,T5_rank,T5_S_scale,T5_S_score
20616078,"

অবন্তিকার আত্মহত্যা : তদন্তের জন্য শুক্রবার কুমিল্লা যাচ্ছেন জবির তদন্ত কমিটি
",শিক্ষা,5.0,0.5,50.0
20615428,"শিক্ষক শাহেদ ইমন বরখাস্ত, চেয়ারম্যানকে পদ থেকে অব্যাহতি",শিক্ষা,5.0,0.5,50.0
20616784,"

৪১তম বিসিএসে চূড়ান্ত নিয়োগ পেলেন ২৪৫৩ জন
",শিক্ষা,5.0,0.5,50.0
20612325,"তৃতীয় শ্রেণি পর্যন্ত প্রথম ও দ্বিতীয় সাময়িক পরীক্ষা হবে না, মূল্যায়ন চলবে",শিক্ষা,5.0,0.5,50.0
20606787,"

কাউখালীতে যৌন নিপীড়নের বিরুদ্ধে  প্রতিবাদ সমাবেশ
",শিক্ষা,5.0,0.5,50.0
20615417,"

যৌন নিপীড়ন অভিযোগ : জবির শিক্ষক বহিষ্কার, চেয়ারম্যানকে অব্যাহতি
",শিক্ষা,5.0,0.5,50.0
20606854,"
অবন্তিকার আত্মহত্যা 
ফের ৫ দফা দাবিতে শিক্ষার্থীদের সংবাদ সম্মেলন
",শিক্ষা,5.0,0.5,50.0
20612339,দায়িত্বের শেষ দিনেও ৩৭ জনকে নিয়োগ দিলেন ভিসি,শিক্ষা,5.0,0.5,50.0
20606884,বঙ্গভবনে অভিযোগ তদন্তে ডিবি,শিক্ষা,5.0,0.5,50.0
20606880,৯ মাসে ববিতে ৩ শিক্ষার্থীর আত্মহত্যা,শিক্ষা,5.0,0.5,50.0
20606811,"

ডেঙ্গুতে একজনের মৃত্যু নতুন শনাক্ত ১৪  
",লাইফস্টাইল,6.0,0.375,37.5
20610867,ঈদুল ফিতরে মিলতে পারে টানা ১০ দিনের ছুটি,লাইফস্টাইল,6.0,0.375,37.5
20606794,"

এখনো সচল হয়নি চুয়াডাঙ্গা জিকে সেচ প্রকল্পের পাম্প
",লাইফস্টাইল,6.0,0.375,37.5
20606799,"

তেঁতুলিয়ায় গমের বাম্পার ফলন
",লাইফস্টাইল,6.0,0.375,37.5
20606737,"

পরিবেশ দূষণে ভয়ানক স্বাস্থ্যঝুঁকি বাড়ছে	 	
কমছে আয়ু, ক্ষতিগ্রস্ত অর্থনীতি, নষ্ট কর্মঘণ্টা
",লাইফস্টাইল,6.0,0.375,37.5
20612134,"

চলতি শতকের শেষে কমে আসবে প্রতিটি দেশের জনসংখ্যা : গবেষণা
",লাইফস্টাইল,6.0,0.375,37.5
20606778,"

লোহাগড়ার পথে-প্রান্তরে নজরকাড়া ভাটি ফুল
",লাইফস্টাইল,6.0,0.375,37.5
20616781,"

জয়পুরহাটে ডায়রিয়ার প্রকোপ, এক সপ্তাহে ৫৫০ জন হাসপাতালে ভর্তি
",লাইফস্টাইল,6.0,0.375,37.5
20606824,"
হেলথ টিপস 
যথেচ্ছ মাল্টিভিটামিন নয়
",লাইফস্টাইল,6.0,0.375,37.5
20610529,"
চাষিদের বাঙ্গি চাষে আগ্রহ বাড়ছে 
ইন্দুরকানীতে বাঙ্গির বাম্পার ফলন ও দামে খুশি চাষিরা
",লাইফস্টাইল,6.0,0.375,37.5
20606894,উপজেলা স্বাস্থ্য কমপ্লেক্সে যন্ত্রপাতি মেরামতের ভুয়া বিল-ভাউচার দাখিল,লাইফস্টাইল,6.0,0.375,37.5
20606867,"

মিষ্টি ছাড়লেও কেন ডায়াবেটিস বাড়ে?
",লাইফস্টাইল,6.0,0.375,37.5
20606962,হোমিওপ্যাথিতে অটিজম সমাধান ও কার্যকারিতা,লাইফস্টাইল,6.0,0.375,37.5
20606909,তিক্ত অভিজ্ঞতা,লাইফস্টাইল,6.0,0.375,37.5
20606960,এভারকেয়ার হসপিটাল চট্টগ্রামে ১০০তম কার্ডিয়াক সার্জারি সম্পন্ন,লাইফস্টাইল,6.0,0.375,37.5
20613757,"৪১তম বিসিএস: সুপারিশপ্রাপ্ত ২৪৫৩, বাদ ৬৭ প্রার্থী",লাইফস্টাইল,6.0,0.375,37.5
20606949,‘ওয়ার্ল্ড ওরাল হেলথ ডে’ উপলক্ষে  রংপুরে ‘ওরাল হেলথ অ্যান্ড হাইজিন’-এর পৃষ্ঠা উন্মোচন,লাইফস্টাইল,6.0,0.375,37.5
20606748,"

১ সপ্তাহে শতাধিক ত্রাণকর্মী হত্যা ইসরাইলের
",লাইফস্টাইল,6.0,0.375,37.5
20615423,"

দুর্গম পাহাড়ে চিকিৎসার অভাবে ৫ জনের মৃত্যু
",লাইফস্টাইল,6.0,0.375,37.5
20616775,"

রমজানে পবিত্র ওমরাহ পালনে বেশ ক’জন পাকিস্তানি ক্রিকেটার
",খেলাধুলা,7.0,0.25,25.0
20612141,"

তামিমদের ‘সস্তা’ কাণ্ডে শুধুই বিস্ময় আর হতাশা
",খেলাধুলা,7.0,0.25,25.0
20616084,"

দ্য হান্ড্রেডে দল পাননি কোনো বাংলাদেশী
",খেলাধুলা,7.0,0.25,25.0
20612337,ইন্দোনেশিয়ায় প্রেসিডেন্ট নির্বাচিত প্রবোয়ো সুবিয়ান্তো,খেলাধুলা,7.0,0.25,25.0
20615425,"

ধোনির নেতৃত্বে খেলা হচ্ছে না মোস্তাফিজের
",খেলাধুলা,7.0,0.25,25.0
20613003,"

ওমরাহ করতে গিয়ে সুখবর পেলেন নাসিম শাহ
",খেলাধুলা,7.0,0.25,25.0
20612992,"

তামিমদের এমন আচরণে শুধুই বিস্ময় আর হতাশা
",খেলাধুলা,7.0,0.25,25.0
20613749,"

জয়ের লক্ষ্যে শুক্রবার শ্রীলঙ্কার বিপক্ষে প্রথম টেস্ট খেলতে নামছে বাংলাদেশ
",খেলাধুলা,7.0,0.25,25.0
20613744,"

৯ মাসের জন্য মাঠের বাইরে নিউক্যাসল ডিফেন্ডার বোটম্যান
",খেলাধুলা,7.0,0.25,25.0
20612995,"

অলিম্পিক ফুটবলের ড্র অনুষ্ঠিত, সহজ গ্রুপে স্বাগতিক ফ্রান্স
",খেলাধুলা,7.0,0.25,25.0
20613008,"

অস্ট্রেলিয়ার বিপক্ষে বড় হারে সিরিজ শুরু বাংলাদেশের
",খেলাধুলা,7.0,0.25,25.0
20606788,"

আলতাফুন্নেছা খেলার মাঠ আধুনিকায়নের কাজ শুরু
",খেলাধুলা,7.0,0.25,25.0
20615427,পদত্যাগের সিদ্ধান্ত ইসরাইলের সেনাপ্রধানের,খেলাধুলা,7.0,0.25,25.0
20613747,"

বাংলাদেশ-অস্ট্রেলিয়া ম্যাচে ৫ রেকর্ড
",খেলাধুলা,7.0,0.25,25.0
20606877,ফ্রান্স দলে নেই গ্রিজম্যান থামছে রেকর্ড যাত্রা,খেলাধুলা,7.0,0.25,25.0
20606801,"

আজকের খেলা
",খেলাধুলা,7.0,0.25,25.0
20610544,অস্ট্রেলিয়াকে চেপে ধরেছে বাংলাদেশ,খেলাধুলা,7.0,0.25,25.0
20610531,"

অজি কন্যাদের চেপে ধরেছে বাংলাদেশ
",খেলাধুলা,7.0,0.25,25.0
20610526,"

ইন্দোনেশিয়া উপকূলে শতাধিক রোহিঙ্গা বহনকারী নৌকাডুবি
",খেলাধুলা,7.0,0.25,25.0
20610525,"

অস্ট্রেলিয়ার বিপক্ষে টসে জিতে বল করছে বাংলাদেশ
",খেলাধুলা,7.0,0.25,25.0
20609855,"

শামির বিকল্প খুঁজে নিল গুজরাট, দলে টেনেছে সন্দ্বীপকে
",খেলাধুলা,7.0,0.25,25.0
20606956,প্রথম লড়াইয়ের রোমাঞ্চে ‘জ্যোতি-অ্যালিসা’,খেলাধুলা,7.0,0.25,25.0
20606856,"

নতুন শুরুর প্রথম বাধা আজ ফিলিস্তিন
",খেলাধুলা,7.0,0.25,25.0
20610866,গাজায় অবিলম্বে যুদ্ধবিরতির খসড়া যুক্তরাষ্ট্রের,খেলাধুলা,7.0,0.25,25.0
20606929,"আবারো চোট, মৌসুম শেষ কোর্তোয়ার",খেলাধুলা,7.0,0.25,25.0
20606926,নারী ফুটবলের জন্য পররাষ্ট্র মন্ত্রণালয়ে বাফুফে’র চিঠি,খেলাধুলা,7.0,0.25,25.0
20606924,বাংলাদেশ ‘নারী-পুরুষ’ দলে বৈষম্য চান না অ্যালিসা,খেলাধুলা,7.0,0.25,25.0
20606922,৭ রানে ৫ উইকেট তানভীরের,খেলাধুলা,7.0,0.25,25.0
20606921,উজ্জ্বল প্রত্যাবর্তন সাকিবের ম্যাচ জেতানো ফিফটি তামিমের,খেলাধুলা,7.0,0.25,25.0
20606918,ফিলিস্তিনের বিপক্ষে দলীয় ঐক্যই শক্তি বাংলাদেশের,খেলাধুলা,7.0,0.25,25.0
20606917,ক্যারিয়ার সেরা র‌্যাঙ্কিংয়ে শান্ত-শরিফুল,খেলাধুলা,7.0,0.25,25.0
20606878,জার্সি খুললে হলুদ কার্ড দেখানো বন্ধের দাবি ব্রুনো ফার্নান্দেজের,খেলাধুলা,7.0,0.25,25.0
20606928,হকি লীগে কষ্টার্জিত জয় মেরিনার্সের,খেলাধুলা,7.0,0.25,25.0
20610869,বিপর্যয় সামলে উঠার চেষ্টা করছে অস্ট্রেলিয়ার নারীরা,খেলাধুলা,7.0,0.25,25.0
20606806,"

হাসারাঙ্গা নিজেকে আর রাঙাতে পারলেন না
",খেলাধুলা,7.0,0.25,25.0
20606803,"

কষ্টার্জিত জয় মেরিনার্সের 
",খেলাধুলা,7.0,0.25,25.0
20606876,"রিয়াল চুক্তি নবায়ন করবে, বিশ্বাস ক্রুসের",খেলাধুলা,7.0,0.25,25.0
20606809,"

স্বাগতিক সুবিধা নিতেই মুখিয়ে নিগার
",খেলাধুলা,7.0,0.25,25.0
20611061,"

বিপর্যয় সামলে বাংলাদেশকে চ্যালেঞ্জিং স্কোর দিলো অস্ট্রেলিয়া
",খেলাধুলা,7.0,0.25,25.0
20606805,"

তামিম-ইমনের অর্ধশত তানভীরের ৫ উইকেট
",খেলাধুলা,7.0,0.25,25.0
20606804,"

মুশফিকের বদলি তৌহিদ হৃদয়
",খেলাধুলা,7.0,0.25,25.0
20606802,"

 সাকিবকে হটিয়ে সেরা বোলার শরিফুল
",খেলাধুলা,7.0,0.25,25.0
20606807,"

ইউরোপের সাথে টেক্কা দিতে পারছে না এশিয়া
",খেলাধুলা,7.0,0.25,25.0
20611076,মাঠে নেমেই ৫ উইকেট মাশরাফির,খেলাধুলা,7.0,0.25,25.0
20606808,"

 দেশী স্ট্রাইকাররাই দায়ী : এমিলি
",খেলাধুলা,7.0,0.25,25.0
20606751,"

আমি সবসময় ভালো গল্পের সাথে থাকতে চাই : খায়রুল বাসার
",বিনোদন,8.0,0.125,12.5
20606750,"

গ্র্যান্ড ফিনালের আগেই ঈদে আসছে রনির প্রথম গান
",বিনোদন,8.0,0.125,12.5
20606869,রহস্যের জট খুলবেন বাঁধন,বিনোদন,8.0,0.125,12.5
20606795,"

কোটালীপাড়ায় ডায়াগনস্টিক সেন্টারে অভিযান
",বিনোদন,8.0,0.125,12.5
20606976,অন্যরকম প্রেমের গল্প,বিনোদন,8.0,0.125,12.5
20606797,"

চৈত্রের আগমনে ঝিঁঝিঁ পোকার ডাক
",বিনোদন,8.0,0.125,12.5
20613754,'মোনা: জ্বীন-২’ দেখে অসুস্থ হলে বিনা খরচে চিকিৎসা,বিনোদন,8.0,0.125,12.5
20606977,ঈদ ইত্যাদিতে বক্তব্যধর্মী মিউজিক্যাল ড্রামা,বিনোদন,8.0,0.125,12.5
20606871,দীপিকার নতুন সিদ্ধান্ত,বিনোদন,8.0,0.125,12.5
20606826,"

কুরআন পড়ে মুগ্ধ হলিউড সুপারস্টার উইল স্মিথ
",বিনোদন,8.0,0.125,12.5
20606872,পবিত্র কোরআন পড়ে মুগ্ধ উইল স্মিথ,বিনোদন,8.0,0.125,12.5
20606873,রমজান জুড়ে মৌসুমী মৌ,বিনোদন,8.0,0.125,12.5
20606874,গুরুতর অসুস্থ লিলি চক্রবর্তী,বিনোদন,8.0,0.125,12.5
20606875,১৩ বছর বয়সে হেনস্তার শিকার,বিনোদন,8.0,0.125,12.5
20610865,"ভেন্টিলেশনে অভিনেত্রী, আর্থিক সাহায্য চাইলেন বোন",বিনোদন,8.0,0.125,12.5
20606863,"

ঈদে ইশতিয়াক আহমেদের শেষ পর্যন্ত তোমাকে চাই
",বিনোদন,8.0,0.125,12.5
20612998,"

থাই রাজার দ্বিতীয় পুত্র রাজ্যে ফিরবেন
",বিনোদন,8.0,0.125,12.5
20606861,"

৩ বছর কারাভোগের পরও অজানা তিব্বতি লেখকের ভাগ্য
",বিনোদন,8.0,0.125,12.5
20606870,ঈদে নওশাবার ‘মেঘনা কন্যা’,বিনোদন,8.0,0.125,12.5
20606755,"

তাওবার মাধ্যমে রবের দিকে ফিরে আসা
",অন্যান্য,9.0,0.0,0.0
20611054,"

হাইতিতে ছড়াচ্ছে গ্যাং-ওয়ার, বাড়ছে সহিংসতা
",অন্যান্য,9.0,0.0,0.0
20606754,"
দেশে ভয়াবহ মাত্রায় বায়ুদূষণ 
সবাই উদাসীন
",অন্যান্য,9.0,0.0,0.0
20606798,"

কুমিল্লার সবজির ভাণ্ডার গোমতীর চর বিলুপ্তির পথে
",অন্যান্য,9.0,0.0,0.0
20606898,কোনো সারপ্রাইজ নয়!,অন্যান্য,9.0,0.0,0.0
20616415,আবগারি দুর্নীতি মামলায় গ্রেফতার দিল্লির মুখ্যমন্ত্রী অরবিন্দ কেজরিওয়াল,অন্যান্য,9.0,0.0,0.0
20606887,যাদের ওপর ফরজ রোজা না রাখার অবকাশ আছে?,অন্যান্য,9.0,0.0,0.0
20616783,"

ভারতে ধনী ও গরিবের বৈষম্য দৃষ্টিকটুভাবে বাড়ছে : রিপোর্ট
",অন্যান্য,9.0,0.0,0.0
20611075,মিয়ানমার সংকট-নিরাপত্তা ও মানবতা,অন্যান্য,9.0,0.0,0.0
20616077,"

ফের মধ্যপ্রাচ্য সফরে অ্যান্টনি ব্লিঙ্কেন, যুদ্ধ কি থামবে?
",অন্যান্য,9.0,0.0,0.0
20606859,"

হাদিসের কথা
",অন্যান্য,9.0,0.0,0.0
20606862,"
দেশ জাতি রাষ্ট্র 
জলদস্যু বনাম রাষ্ট্রদস্যু
",অন্যান্য,9.0,0.0,0.0
20611055,"

ছড়িয়ে পড়ছে ‘স্লো ফুড’ আন্দোলন
",অন্যান্য,9.0,0.0,0.0
20610545,সোমালিয়ার দস্যুদের কবলে এমভি আব্দুল্লাহ: জলদস্যুতার অতীত ও বর্তমান,অন্যান্য,9.0,0.0,0.0
20611057,"

কুপিয়ানস্ক দখল করতে পারে রাশিয়া, আতঙ্কে শহরবাসী
",অন্যান্য,9.0,0.0,0.0
20610543,মালয়েশিয়ার রমজান চিত্র: বাংলাদেশিদের ইফতারে অভিভূত মালয়েশিয়ানরা,অন্যান্য,9.0,0.0,0.0
20606820,"

ভেঙে ফেলা হচ্ছে না'গঞ্জের শত বছরের ঐতিহ্য 'বোস কেবিন'
",অন্যান্য,9.0,0.0,0.0
20613010,সুপ্রিম কোর্টের হলফনামায় রোহিঙ্গা দায় ঝেড়ে ফেললো ভারত সরকার,অন্যান্য,9.0,0.0,0.0
20611059,"

কুপিয়ানস্ক দখল করতে পারে রাশিয়া, আতঙ্কে শহরবাসী
",অন্যান্য,9.0,0.0,0.0
20610527,"

আন্তর্জাতিক নিষেধাজ্ঞায় পরিস্থিতি অবনতি উত্তর কোরিয়ার
",অন্যান্য,9.0,0.0,0.0
20610522,"

জুস খাওয়ায় প্রবাসী বাংলাদেশীকে খুন করল পাকিস্তানি
",অন্যান্য,9.0,0.0,0.0
20609856,"

৭০ ভাগ ফিলিস্তিনি মনে করে, ৭ অক্টোবর হামাস 'ঠিক' কাজ করেছিল
",অন্যান্য,9.0,0.0,0.0
20606756,"

 মিথ্যা বলার পরিণাম
",অন্যান্য,9.0,0.0,0.0
20606830,"

পাল্টাপাল্টি হামলার পর আফগান-পাকিস্তান সীমান্ত শান্ত
",অন্যান্য,9.0,0.0,0.0
20606762,"
দেশ জাতি রাষ্ট্র 
জলদস্যু বনাম রাষ্ট্রদস্যু
",অন্যান্য,9.0,0.0,0.0
20606800,"

বিপুল জলরাশির পদ্মায় এখন ধু ধু বালুচর
",অন্যান্য,9.0,0.0,0.0
20606842,"

সিয়াম অন্যান্য ইবাদত থেকে ভিন্নতর
",অন্যান্য,9.0,0.0,0.0
20606845,"

আড়াই মাসে অর্ধলক্ষাধিক শ্রমিক কম গেছে বিদেশে
	শর্ত জুড়ে দেয়ার কারণে কর্মী যাওয়ার গতি কমছে
",অন্যান্য,9.0,0.0,0.0
20606849,"

হঠাৎ বাতিল মোদির ভুটান সফর
",অন্যান্য,9.0,0.0,0.0
20606760,"
স্মরণ 
কে এম ওবায়দুর রহমান
",অন্যান্য,9.0,0.0,0.0
20606759,"

আল কুরআনের বাণী
",অন্যান্য,9.0,0.0,0.0
20606858,"

 ভারত মহাসাগরে প্রভাব বিস্তারের প্রতিযোগিতায় চীন-ভারত
",অন্যান্য,9.0,0.0,0.0
20611052,"

ইফতারে জুস খাওয়ায় প্রবাসীকে ছুরিকাঘাতে হত্যা
",অন্যান্য,9.0,0.0,0.0
20606757,"

সৃষ্টির পরতে পরতে আল্লাহর অস্তিত্বের প্রমাণ
",অন্যান্য,9.0,0.0,0.0
20606831,"

সৌদি-পাকিস্তান সামরিক সহযোগিতা নিয়ে আলোচনা
",অন্যান্য,9.0,0.0,0.0
20606839,"

সর্বজনীন পেনশন স্কিমে যুক্ত হলো 'প্রত্যয় স্কিম'
সরকারি স্বায়ত্তশাসিত প্রতিষ্ঠানে আগামী জুলাই থেকে যোগদানকারীরা এই স্কিমের আওতায় আসবেন
",অন্যান্য,9.0,0.0,0.0
20606736,"

আচমকা পদত্যাগ আয়ারল্যান্ডের প্রধানমন্ত্রীর
",রাজনীত,,,
20606745,"

ওয়ান-ইলেভেনের কুশীলবরা ঘাপটি মেরে আছে: পররাষ্ট্রমন্ত্রী
",রাজনীত,,,
20606749,"

স্বাধীনতার দাবিতে উত্তাল রাজপথ
",রাজনীত,,,
20606769,"

যুক্তরাষ্ট্র-ফিলিপাইনের মিত্রতা লৌহদৃঢ় : ব্লিনকেন
",রাজনীত,,,
20606773,"

 মিরসরাইয়ে বাড়ির উঠান থেকে সিএনজি চুরি, গ্রেফতার ১
",রাজনীত,,,
20606775,"

 সোনাগাজী পেশাজীবী ফোরামের ইফতার মাহফিল
",রাজনীত,,,
20606786,"

লোহাগড়ায় পৌর কাউন্সিলরের ওপর হামলা 
",রাজনীত,,,
20606817,"

প্রশাসন ও বিচারব্যবস্থা কুক্ষিগত করে রেখেছে সরকার: মঈন খান
",রাজনীত,,,
20606818,"

হিংসা ছেড়ে সিয়াম সাধনায় ব্রতী হওয়ার আহ্বান চরমোনাই পীরের
",রাজনীত,,,
20606819,"

বিএনপির সাবেক মহাসচিব কে এম ওবায়দুর রহমানের মৃত্যুবার্ষিকী আজ
",রাজনীত,,,
20606827,"

গায়ের চাদর ছুড়ে ফেলে ইন্ডিয়া আউট ক্যাম্পেইনে সংহতি প্রকাশ রিজভীর
",রাজনীত,,,
20606832,"

শ্রমিক অনৈক্য দূর করার আহ্বান
",রাজনীত,,,
20606834,"
	উপজেলা নির্বাচনের প্রজ্ঞাপন 
জামানত চেয়ারম্যান পদে ৯০ হাজার, ভাইস চেয়ারম্যানে ৭০ হাজার টাকা বাড়ল
",রাজনীত,,,
20606835,"

মির্জা ফখরুলের স্বাস্থ্যের অবস্থা ভালো, ফিরছেন শনিবার
",রাজনীত,,,
20606836,"

উখিয়া ও ভাসানচর পরিদর্শন করলেন রাজকুমারী ভিক্টোরিয়া
",রাজনীত,,,
20606837,"
	খালেদা জিয়ার মুক্তির মেয়াদ বাড়ছে আরো ৬ মাস 
চিকিৎসার জন্য বিদেশে যেতে পারবেন না
",রাজনীত,,,
20606840,"

এলিভেটেড এক্সপ্রেসওয়ের তেজগাঁও থেকে এফডিসির গেট পর্যন্ত ডাউন র‍্যাম্প উন্মুক্ত
	যানজট ধীরে ধীরে চলে যাবে: কাদের
",রাজনীত,,,
20606843,"

বিএনপি ক্ষমতায় গেলে পার্বত্য চট্টগ্রামে শান্তি ফেরাতে কাজ করবে: আমীর খসরু
",রাজনীত,,,
20606851,"

মানুষ না খেয়ে মারা যাবে দেশ সে দিকেই যাচ্ছে: জিএম কাদের
",রাজনীত,,,
20606852,"

দেশে মদ আমদানি হয় বিনা শুল্কে আর খেজুর আনতে হয় শুল্ক দিয়ে - মির্জা আব্বাস
",রাজনীত,,,
20606883,ভারতীয় পণ্য বর্জন আন্দোলনে বিএনপি’র সংহতি,রাজনীত,,,
20606886,‘সিলেট আওয়ামী লীগ ঐক্যবদ্ধ’,রাজনীত,,,
20606888,খালেদা জিয়ার সাজা স্থগিতের মেয়াদ বাড়ছে,রাজনীত,,,
20606892,সিলেটে কারামুক্ত খান জামালকে নিয়ে মোটর শোভাযাত্রা,রাজনীত,,,
20606899,‘ক্ষমতাসীনরা সিন্ডিকেট করে দ্রব্যমূল্য বাড়িয়েছে’,রাজনীত,,,
20606903,হাটহাজারীতে অসহায় মহিলাদের মাঝে সেলাই মেশিন বিতরণ,রাজনীত,,,
20606904,সরকারি যাকাত ফান্ডে যাকাত প্রদানে লালমোহনে সেমিনার,রাজনীত,,,
20606911,২৫শে মার্চ নয়াপল্টনে সমাবেশ করতে চায় মুক্তিযোদ্ধা দল,রাজনীত,,,
20606914,বিএনপি নেতারা নেতৃত্বের ব্যর্থতা ঢাকার চেষ্টা করছে,রাজনীত,,,
20606934,সাবেক ইউপি চেয়ারম্যান রাজা মিয়ার স্মরণসভা,রাজনীত,,,
20606937,হাতিয়ার মানুষের জীবনযাত্রার উন্নয়নে কাজ করবেন সুইডেনের রাজকন্যা,রাজনীত,,,
20606945,টঙ্গীতে পানির ১৪ হাজার গ্রাহকের বকেয়া বিল ৩৮ কোটি টাকা,রাজনীত,,,
20606951,গঙ্গাচড়ায় সাংবাদিকদের মানববন্ধনে বাধা,রাজনীত,,,
20606965,এরশাদের জন্মদিনে রংপুরে আলোচনা সভা ও দোয়া মাহফিল,রাজনীত,,,
20606968,ফটিকছড়ি প্রেস ক্লাবের সভাপতি আহমদ সম্পাদক আকাশ,রাজনীত,,,
20606980,"কলাপাড়ায় ছাত্রলীগের কমিটি নিয়ে ফের উদ্বেগ-উৎকণ্ঠা, বিতর্ক",রাজনীত,,,
20606983,"ফেব্রুয়ারিতে সড়ক, রেল ও নৌ-পথের ৫৪৬টি দুর্ঘটনায় ৫৯৯ জন নিহত",রাজনীত,,,
20610535,"

পদত্যাগের ঘোষণা দিলেন আয়ারল্যান্ডের প্রধানমন্ত্রী
",রাজনীত,,,
20610863,ইসরাইলে অস্ত্র সরবরাহ স্থগিত করছে কানাডা,রাজনীত,,,
20611053,"

উপজেলা নির্বাচনের প্রথম ধাপের তফসিল আজ
",রাজনীত,,,
20611058,"

ঈদে ৬ দিন মহাসড়কে ট্রাক চলাচল বন্ধ
",রাজনীত,,,
20611062,"

বাংলাদেশ ধীরে ধীরে একটি পুলিশি রাষ্ট্রে পরিণত হয়েছে : হাফিজ
",রাজনীত,,,
20611063,"

স্বাধীনতা দিবস উপলক্ষে বিএনপির কর্মসূচি ঘোষণা 
",রাজনীত,,,
20611065,"

একে অপরের পাশে দাঁড়াবে রাশিয়া ও চীন!
",রাজনীত,,,
20611069,"

প্রথম ধাপে ১৫২ উপজেলায় ভোট ৮ মে
",রাজনীত,,,
20611071,প্রথম ধাপে ১৫২ উপজেলায় ভোট ৮ই মে,রাজনীত,,,
20611079,অস্তিত্ব সংকটে ভুগছে মিয়ানমারের সামরিক জান্তা,রাজনীত,,,
20611081,স্বাধীনতা দিবস উপলক্ষে বিএনপি'র তিনদিনের কর্মসূচি ঘোষণা,রাজনীত,,,
20612136,"

ভারতীয় পণ্য বর্জন এবং বিএনপির সংহতি : বিবিসির বিশ্লেষণ
",রাজনীত,,,
20612326,আট মামলায় আগাম জামিন পেলেন শ্রাবণ,রাজনীত,,,
20612338,ঈদের আগে-পরে ৬ দিন ট্রাক-কাভার্ড ভ্যান চলাচল বন্ধ থাকবে: কাদের,রাজনীত,,,
20612997,"

রাশিয়ার প্রেসিডেন্ট পদে পুনরায় নির্বাচিত হওয়ায় পুতিনকে প্রধানমন্ত্রীর অভিনন্দন
",রাজনীত,,,
20612999,"

রমজানে ইসলামে প্রবেশ করলেন উখিয়ার তুষার বড়ুয়া
",রাজনীত,,,
20613005,"

ইন্দোনেশিয়ার প্রেসিডেন্ট নির্বাচিত হলেন সুবিয়ান্তো
",রাজনীত,,,
20613007,"

যুক্তরাষ্ট্রকে চাপে রাখতে ফের পরীক্ষা উত্তর কোরিয়ার
",রাজনীত,,,
20613011,"'কংগ্রেসের ব্যাংক অ্যাকাউন্ট ফ্রিজ, ভোট প্রচার করা যাচ্ছে না'",রাজনীত,,,
20613751,"

দেশের বরেণ্য আইনজীবীদের ওপরও জুলুম চলছে : ড. মুহাম্মদ রেজাউল করিম
",রাজনীত,,,
20615418,"

কানাডার প্রধানমন্ত্রী জাস্টিন ট্রুডো জন্মসূত্রে পাবনা জেলার নাগরিক!
",রাজনীত,,,
20615420,"

বনের ভেতরে রাস্তা বা কোনো অবকাঠামো নির্মাণ করা যাবে না : মন্ত্রী
",রাজনীত,,,
20615426,দেশটা মগের মুল্লুকে পরিণত হয়েছে: ফখরুল,রাজনীত,,,
20616075,"

জাতীয়তাবাদী আইনজীবী ফোরামের ইফতার ও দোয়া মাহফিল অনুষ্ঠিত 
শহীদ জিয়া রূহের মাগফেরাত ও খালেদা জিয়ার রোগমুক্তি কামনা
",রাজনীত,,,
20616076,"

দুর্নীতির অভিযোগে পদ ছাড়লেন ভিয়েতনামের প্রেসিডেন্ট থুং
",রাজনীত,,,
20616079,"

পানির প্রতিটি ফোঁটার সর্বোত্তম ব্যবহারই নিশ্চিত করতে পারে সর্বজনীন ন্যায়ভিত্তিক বণ্টন : প্রধানমন্ত্রী
",রাজনীত,,,
20616082,"

পাকিস্তানে ক্ষমতাসীন সরকারের মেয়াদ চার থেকে পাঁচ মাস : ইমরান খান
",রাজনীত,,,
20616086,"

দুর্দশাগ্রস্ত মানুষের পাশে দাঁড়ানো আমাদের ঈমানি দায়িত্ব : ডা. শফিকুর রহমান
",রাজনীত,,,
20616092,মুক্তিযুদ্ধের চেতনার লেবাসধারী আ. লীগই গণতন্ত্র হত্যাকারী : ইশরাক,রাজনীত,,,
20616776,"

আইভীকে কাছে পেয়ে বুকে টেনে নিলেন প্রধানমন্ত্রী
",রাজনীত,,,
20616777,"

 পররাষ্ট্রমন্ত্রীর সাথে বিশ্ব খাদ্য কর্মসূচি ও জাতিসঙ্ঘ নারী প্রতিনিধির সাক্ষাত
",রাজনীত,,,
20616785,"

কাশিমপুর কারাগারে যাবজ্জীবন সাজাপ্রাপ্ত কয়েদির মৃত্যু
",রাজনীত,,,
20616787,"

খোকসায় জেলা আ’লীগ সভাপতির বিরুদ্ধে সাবেক ইউপি চেয়ারম্যানকে পেটানোর অভিযোগ
",রাজনীত,,,
20616788,"

দিল্লির মুখ্যমন্ত্রী অরবিন্দ কেজরিওয়াল গ্রেফতার, ১৪৪ ধারা জারি
",রাজনীত,,,
