id,title,category1,T5_rank,T5_S_scale,T5_S_score
20566806,প্রক্টর অফিস সিলগালা করার হুঁশিয়ারি জবি শিক্ষার্থীদের,শিক্ষা,5.0,0.5,50.0
20569667,"

গুজরাটে নামাজ অবস্থায় হামলার শিকার বিদেশী ছাত্ররা যা জানিয়েছেন
",শিক্ষা,5.0,0.5,50.0
20568854,"

কেনিয়ায় বাস দুর্ঘটনায় ১১ শিক্ষার্থী নিহত
",শিক্ষা,5.0,0.5,50.0
20563722,"

ইবিতে বঙ্গবন্ধুর জন্মবার্ষিকীতে ১০৪টি বৃক্ষরোপণ
",শিক্ষা,5.0,0.5,50.0
20563671,"
ইবিতে অভিযোগ সমাধানে দীর্ঘসূত্রতা 
বিচার শেষের আগেই ছাত্রত্ব শেষ অভিযুক্তদের
",শিক্ষা,5.0,0.5,50.0
20563781,ক্যাম্পাসে অনুমতি দেয়নি কর্তৃপক্ষ মূল ফটকের বাইরে শিক্ষার্থীদের ইফতার,শিক্ষা,5.0,0.5,50.0
20567607,"

অবন্তিকার আত্মহত্যা : রিমান্ড শেষে কারাগারে প্রক্টর দ্বীন ইসলাম
",শিক্ষা,5.0,0.5,50.0
20567603,"

করোনায় ১ জনের মৃত্যু, আক্রান্ত ৩১
",লাইফস্টাইল,6.0,0.375,37.5
20567590,"

উন্মুক্ত করা হলো মদিনার ঐতিহাসিক আল ফকির কূপ
",লাইফস্টাইল,6.0,0.375,37.5
20563689,"

দেশে বছরে সাড়ে ৮ হাজার মানুষ মুখগহ্বরের ক্যান্সারে মারা যায়
আগামীকাল মুখগহ্বর ক্যান্সার দিবস
",লাইফস্টাইল,6.0,0.375,37.5
20567594,"

ইফতারে কোন দেশে কী খাওয়া হয়
",লাইফস্টাইল,6.0,0.375,37.5
20567597,"

ডেঙ্গু মোকাবেলায় সারাদেশে সব হাসপাতাল প্রস্তুত রাখার নির্দেশ
",লাইফস্টাইল,6.0,0.375,37.5
20563648,"

বঙ্গবন্ধুর জন্মদিনে মাইলস্টোন কলেজে বিনামূল্যে চিকিৎসাসেবা 
",লাইফস্টাইল,6.0,0.375,37.5
20563603,"

নারায়ণগঞ্জে শেখ রাসেল পার্কে পাখির নিরাপদ অভয়াশ্রম তৈরি করেছে নাসিক 
পাখির জন্য বাসা বুনছে মানুষ
",লাইফস্টাইল,6.0,0.375,37.5
20563765,পাকুন্দিয়ায় আশা’র ফ্রি মেডিকেল ক্যাম্প,লাইফস্টাইল,6.0,0.375,37.5
20570432,"

সেহরি ছাড়াই রোজা রাখছেন গাজাবাসী
",লাইফস্টাইল,6.0,0.375,37.5
20563622,"

যুক্তরাষ্ট্রে করোনার পর বিয়ের হার বেড়েছে কমেছে বিচ্ছেদ
",লাইফস্টাইল,6.0,0.375,37.5
20563742,ইফতারে তৃষ্ণা মিটাতে জুটছে না শরবতও,লাইফস্টাইল,6.0,0.375,37.5
20572842,"

বিদেশী পর্যটক নিয়ে ভারতের ‘গঙ্গা বিলাস’ কাউখালীতে
",লাইফস্টাইল,6.0,0.375,37.5
20563733,‘দ্য ম্যাট্রিক্স’ টিকা বান্দরবান থেকে ম্যালেরিয়া নির্মূলে সহায়ক হবে: আবুল ফয়েজ,লাইফস্টাইল,6.0,0.375,37.5
20563732,তাড়াইলে আশা’র বিনামূল্যে স্বাস্থসেবা,লাইফস্টাইল,6.0,0.375,37.5
20563697,"
হেলথ টিপস 
যে ৩ অভ্যাস ডায়াবেটিস বাড়িয়ে দেয়
",লাইফস্টাইল,6.0,0.375,37.5
20563729,ত্বক দেখেই রোগ চেনার উপায়,লাইফস্টাইল,6.0,0.375,37.5
20563721,"
বাঙ্গিক্ষেতে পোকার আক্রমণ 
বরগুনার মৌসুমি ফল চাষিরা লোকসানের শঙ্কায়
",লাইফস্টাইল,6.0,0.375,37.5
20563634,"

ইফতারে খেজুর
",লাইফস্টাইল,6.0,0.375,37.5
20569416,আড়াই মাসে ডেঙ্গুতে ২০ জনের মৃত্যু,লাইফস্টাইল,6.0,0.375,37.5
20566100,"

গাজীপুরে সিলিন্ডার বিস্ফোরণ : বোনের পর ভাইয়ের মৃত্যু
",লাইফস্টাইল,6.0,0.375,37.5
20566099,"

ঢাকার বাতাসের মান ‘অস্বাস্থ্যকর’, বিশ্ব তালিকায় তৃতীয়
",লাইফস্টাইল,6.0,0.375,37.5
20563712,"

দাঁতের যত্ন না নিলে হতে পারে হৃদরোগও!
",লাইফস্টাইল,6.0,0.375,37.5
20567599,"

আফগানিস্তানের বিপক্ষে টি-টোয়েন্টি সিরিজ স্থগিত অস্ট্রেলিয়ার
",খেলাধুলা,7.0,0.25,25.0
20570451,"

কৌশলে বড় শাস্তি থেকে বাঁচলেন হাসারাঙ্গা, খেলা হচ্ছে না টেস্ট
",খেলাধুলা,7.0,0.25,25.0
20567616,সাংবাদিককে ধর্ষণের দায়ে আর্জেন্টিনায় ৪ ফুটবলার গ্রেপ্তার,খেলাধুলা,7.0,0.25,25.0
20568870,আফগানিস্তানের বিপক্ষে টি-টোয়েন্টি সিরিজও খেলবে না অস্ট্রেলিয়া,খেলাধুলা,7.0,0.25,25.0
20569672,"পিএসজির বেঞ্চে এমবাপ্পে, সুবিধা দেখছেন ফ্রান্সের কোচ",খেলাধুলা,7.0,0.25,25.0
20563678,"

নাটকীয় জয় গাজী গ্রুপ-রূপগঞ্জ লিজেন্ডসের
",খেলাধুলা,7.0,0.25,25.0
20569410,"

টেস্ট সিরিজের আগে বড় ধাক্কা খেল বাংলাদেশ, খেলছেন না মুশফিক
",খেলাধুলা,7.0,0.25,25.0
20563629,"

 গোলান মালভূমিতে ইসরাইলের সামরিক ঘাঁটিতে হামলা
",খেলাধুলা,7.0,0.25,25.0
20567606,"

ভিনিসিয়াসের বিপক্ষে বর্ণবাদী অপমানে রেফারির অবহেলা ছিল : রিয়াল মাদ্রিদ
",খেলাধুলা,7.0,0.25,25.0
20569411,"

ইব্রাহিম-ওমরজাই নৈপুণ্যে আয়ারল্যান্ডের বিপক্ষে সিরিজ জিতলো আফগানিস্তান
",খেলাধুলা,7.0,0.25,25.0
20567612,ছিটকেই গেলেন মেসি,খেলাধুলা,7.0,0.25,25.0
20567609,সৌম্যের কনকাশন নিয়ে সন্দেহ শ্রীলঙ্কার,খেলাধুলা,7.0,0.25,25.0
20568871,টেস্ট সিরিজে নেই মুশফিক,খেলাধুলা,7.0,0.25,25.0
20563754,সাগরিকায় ‘চোট জর্জর’ একদিন হাসপাতালে ভর্তি জাকের,খেলাধুলা,7.0,0.25,25.0
20563680,"

ইনজুরির হামলায় টালমাটাল তৃতীয় ওয়ানডে
",খেলাধুলা,7.0,0.25,25.0
20563755,বোলিংয়ে তবুও ঘাটতি যেখানে,খেলাধুলা,7.0,0.25,25.0
20563756,"শ্রীলঙ্কার বিপক্ষে টেস্ট দলে চমক নাহিদ, ফিরলেন লিটন",খেলাধুলা,7.0,0.25,25.0
20563757,হ্যানয় জিএম দাবায় ফাহাদ,খেলাধুলা,7.0,0.25,25.0
20563758,হকি লীগে বড় জয় আবাহনীর,খেলাধুলা,7.0,0.25,25.0
20563759,পিএসজির ‘৩৫০তম’ জয়ে হ্যাটট্রিক হিরো এমবাপ্পের রেকর্ড,খেলাধুলা,7.0,0.25,25.0
20563769,আলোচনায় রশিদ খানের ‘নো-লুক শট’ ছক্কা,খেলাধুলা,7.0,0.25,25.0
20563797,রোমান বললেন ক্ষমা চাওয়ার প্রশ্নই ওঠে না,খেলাধুলা,7.0,0.25,25.0
20563798,রুয়েলের বোলিং তোপে হার মোহামেডানের,খেলাধুলা,7.0,0.25,25.0
20563719,"

 কালিহাতী রিপোর্টার্স ইউনিটির সভাপতি মতিন সম্পাদক হেলাল
",খেলাধুলা,7.0,0.25,25.0
20563679,"

রাজীবকে ঘিরে অলিম্পিকের স্বপ্ন
",খেলাধুলা,7.0,0.25,25.0
20563717,"

চুপ থাকল না আবাহনীও
",খেলাধুলা,7.0,0.25,25.0
20565784,"

আর্জেন্টিনায় ধর্ষণের অভিযোগে ৪ ফুটবলার আটক
",খেলাধুলা,7.0,0.25,25.0
20566110,"এমভি আব্দুল্লাহ উদ্ধারে অভিযানের প্রস্তুতি সোমালি ও আন্তর্জাতিক নৌবাহিনীর, মালিকপক্ষের বিরোধিতা",খেলাধুলা,7.0,0.25,25.0
20563707,"

মুলতানকে আক্ষেপে পুড়িয়ে পিএসএলের রেকর্ড চ্যাম্পিয়ন ইসলামাবাদ
",খেলাধুলা,7.0,0.25,25.0
20563705,"

রিশাদ ঝড়ে উড়ে গেল শ্রীলঙ্কা
টাইগারদের সিরিজ জয়
",খেলাধুলা,7.0,0.25,25.0
20563808,রিশাদ ঝড়ে সিরিজ জয়,খেলাধুলা,7.0,0.25,25.0
20566807,অবসর ভেঙে বাংলাদেশের বিপক্ষে ফিরছেন হাসারাঙ্গা,খেলাধুলা,7.0,0.25,25.0
20566795,"

মে মাসে মেলবোর্নে নিউক্যাসলের মুখোমুখি হবে টটেনহ্যাম
",খেলাধুলা,7.0,0.25,25.0
20563683,"

প্রতিভার আরেক নাম রিশাদ
",খেলাধুলা,7.0,0.25,25.0
20566542,"আফগানিস্তানে পাকিস্তানের জোড়া বিমান হামলা, নারী-শিশুসহ নিহত ৮",খেলাধুলা,7.0,0.25,25.0
20563753,সুযোগ পেয়েই বাজিমাত তামিমের,খেলাধুলা,7.0,0.25,25.0
20563682,"

টেস্টে ১৪৫ কিমি. গতির নাহিদ রানা
",খেলাধুলা,7.0,0.25,25.0
20566799,"

মেসি না খেলায় হংকংয়ের সমর্থকরা টিকেটের অর্ধেক অর্থ ফেরত পাবে
",খেলাধুলা,7.0,0.25,25.0
20566541,নতুন ‘অ্যাসাইনমেন্টে’র জন্য দোয়া চাইলেন মোস্তাফিজ,খেলাধুলা,7.0,0.25,25.0
20563681,"

এমবাপ্পের হ্যাটট্রিক, জিতে দুইয়ে বার্সেলোনা
",খেলাধুলা,7.0,0.25,25.0
20566796,"

যুক্তরাষ্ট্রে প্রীতি ম্যাচে খেলা হচ্ছে না মেসির
",খেলাধুলা,7.0,0.25,25.0
20567589,"

ফ্রান্সের হয়ে রেকর্ড ম্যাচ খেলা হলো না গ্রিজম্যানের
",খেলাধুলা,7.0,0.25,25.0
20563773,সমালোচনার মুখে সোহিনী,বিনোদন,8.0,0.125,12.5
20563617,"

রেহান রাসূলে মুগ্ধতা বাড়ছে শ্রোতাদের
",বিনোদন,8.0,0.125,12.5
20563619,"

ঈদে মুক্তি পেতে পারে যেসব চলচ্চিত্র
",বিনোদন,8.0,0.125,12.5
20563795,বড় ধাক্কা,বিনোদন,8.0,0.125,12.5
20563777,গ্রেপ্তার এলভিশ যাদব,বিনোদন,8.0,0.125,12.5
20563776,লন্ডনে সড়ক দুর্ঘটনায় বাংলাদেশি নির্মাতার মৃত্যু,বিনোদন,8.0,0.125,12.5
20563616,"

এবার নিশ্চিত, বললেন মন্দিরা চক্রবর্তী
",বিনোদন,8.0,0.125,12.5
20563772,সুখবর দিলেন লিজা,বিনোদন,8.0,0.125,12.5
20563618,"

বেইলি রোডের অগ্নিকাণ্ড নিয়ে নাটক
",বিনোদন,8.0,0.125,12.5
20563771,ক্ষোভ ঝাড়লেন মালেক আফসারী,বিনোদন,8.0,0.125,12.5
20563775,সুহানার ভিডিও ভাইরাল,বিনোদন,8.0,0.125,12.5
20566544,মিথ্যা খবর না ছড়ানোর অনুরোধ সায়ন্তিকার,বিনোদন,8.0,0.125,12.5
20563774,১৫ বছর পর,বিনোদন,8.0,0.125,12.5
20563612,"

কণ্ঠশিল্পী খালিদ আর নেই
",বিনোদন,8.0,0.125,12.5
20566112,খালিদের শেষ জানাজা ও দাফন গোপালগঞ্জে,বিনোদন,8.0,0.125,12.5
20563668,"
অঙ্কুরের ‘রামাদান সেশন’ সম্পন্ন 
ইসলামের অনুপম সৌন্দর্য ছড়িয়ে দিতে হবে : ডা: আব্দুল্লাহ খান
",বিনোদন,8.0,0.125,12.5
20568861,"

সঙ্গীতশিল্পী খালিদকে বাবা-মায়ের পাশে গোপালগঞ্জে দাফন
",বিনোদন,8.0,0.125,12.5
20568858,"

জলদস্যুদের কবলে পড়া জাহাজে অভিযানের প্রস্তুতি, দুই দস্যু আটক
",বিনোদন,8.0,0.125,12.5
20563770,যে কারণে নিপুণের প্যানেলে সভাপতি মাহমুদ কলি,বিনোদন,8.0,0.125,12.5
20563750,এমভি আব্দুল্লাহ উদ্ধারে অভিযানের প্রস্তুতি নিচ্ছে সোমালিয়া ও আন্তর্জাতিক নৌবাহিনী,অন্যান্য,9.0,0.0,0.0
20563606,"
জাতিসঙ্ঘের আশঙ্কা 
উত্তর গাজায় অনাহারে  গণমৃত্যু আসন্ন
",অন্যান্য,9.0,0.0,0.0
20570455,"

সুইডেনের ক্রাউন প্রিন্সেস শুনলেন বাস্তুচ্যুতদের লড়াইয়ের কথা
",অন্যান্য,9.0,0.0,0.0
20571249,"

সাইবার বিশেষজ্ঞ রাইডার্স ফাউন্ডেশনের আবদুল রহমান অসুস্থ হয়ে হাসপাতালে ভর্তি, দোয়া কামনা
",অন্যান্য,9.0,0.0,0.0
20571250,"

রমজানে ভয়াবহ দুর্ভিক্ষের মুখোমুখি গাজাবাসী
",অন্যান্য,9.0,0.0,0.0
20563621,"
খাদ্যনিরাপত্তা ঝুঁকিতে দেশ 
ক্ষুধা নিবৃত্তির উন্নয়ন চাই
",অন্যান্য,9.0,0.0,0.0
20563749,জান্নাতের বিশেষ দরজা দিয়ে প্রবেশ করবেন রোজাদার,অন্যান্য,9.0,0.0,0.0
20563703,"
অগ্নিঝরা মার্চ 
জয়দেবপুরে প্রতিরোধ যুদ্ধ শুরু
",অন্যান্য,9.0,0.0,0.0
20563625,"

  আফগানিস্তানে পাকিস্তানের জোড়া বিমান হামলায় নিহত আট
",অন্যান্য,9.0,0.0,0.0
20566535,"

জাতিসঙ্ঘ সংস্থার প্রধানকে গাজায় প্রবেশে বাধা ইসরাইলের
",অন্যান্য,9.0,0.0,0.0
20563653,"

হাসপাতাল নয় যেন গাঁজার বাগান
",অন্যান্য,9.0,0.0,0.0
20563706,"

যুক্তরাজ্য থেকে ইসরাইলে ইহুদি অভিবাসন বেড়েছে ৪০ ভাগ
",অন্যান্য,9.0,0.0,0.0
20563708,"

আফ্রিকায় চীনা শ্রমিকের সংখ্যা এখন সর্বনিম্ন পর্যায়ে
",অন্যান্য,9.0,0.0,0.0
20563710,"

মুসলিম বিশ্বের রাজনৈতিক ও কূটনৈতিক বিপর্যয়
",অন্যান্য,9.0,0.0,0.0
20565794,চীনে গত ৯ বছরের মধ্যে প্রথমবারের মতো বেড়েছে বিয়ের হার,অন্যান্য,9.0,0.0,0.0
20563713,"

আবারো আগুন!
",অন্যান্য,9.0,0.0,0.0
20563714,"

বাংলাদেশে চার শক্তির প্রক্সিযুদ্ধ
",অন্যান্য,9.0,0.0,0.0
20563643,"

বাংলাদেশে চার শক্তির প্রক্সিযুদ্ধ
",অন্যান্য,9.0,0.0,0.0
20563642,"
স্মরণ 
ভাষাসৈনিক কাজী গোলাম মাহবুব
",অন্যান্য,9.0,0.0,0.0
20563641,"

আবারো আগুন!
",অন্যান্য,9.0,0.0,0.0
20565230,লোকসভা নির্বাচনকে অবাধ ও সুষ্ঠু করতে কঠোর পদক্ষেপ শুরু করলো নির্বাচন কমিশন,অন্যান্য,9.0,0.0,0.0
20565229,‘অযোগ্যতা বড় দুর্নীতি’ এবং ভালুকার গিয়াসউদ্দিন তালুকদার,অন্যান্য,9.0,0.0,0.0
20563639,"

মুসলিম বিশ্বের রাজনৈতিক ও কূটনৈতিক বিপর্যয় 
",অন্যান্য,9.0,0.0,0.0
20563690,"

রাশিয়া-ন্যাটো সঙ্ঘাত থেকে এক পা দূরেই তৃতীয় বিশ্বযুদ্ধ : পুতিন
",অন্যান্য,9.0,0.0,0.0
20563638,"

 আল কুরআনের বাণী
",অন্যান্য,9.0,0.0,0.0
20563637,"

হাদিসের কথা
",অন্যান্য,9.0,0.0,0.0
20563636,"

প্রশ্নোত্তর
",অন্যান্য,9.0,0.0,0.0
20563635,"

আল্লাহর নৈকট্য অর্জনের সহজ উপায়
",অন্যান্য,9.0,0.0,0.0
20563685,"

ভলভো বাসে গরু!
",অন্যান্য,9.0,0.0,0.0
20563698,"

ট্রান্সজেন্ডারিজম সমকামিতার নতুন ভার্সন : ড. মিজান আজহারি
",অন্যান্য,9.0,0.0,0.0
20569676,জনস্বাস্থ্য এবং অর্থনৈতিক উন্নয়নে তামাকপণ্যের দাম বৃদ্ধি জরুরি,অন্যান্য,9.0,0.0,0.0
20563632,"

  পশ্চিম আফ্রিকা থেকে বিদায় নিচ্ছে যুক্তরাষ্ট্র!
",অন্যান্য,9.0,0.0,0.0
20563604,"

দেশে-বিদেশে সবাই বলছে ৭ জানুয়ারির নির্বাচন গ্রহণযোগ্য হয়নি : ড. মঈন খান
",রাজনীত,,,
20563613,"

 আওয়ামী লীগ সরকারকে উৎখাত করা অসম্ভব : প্রধানমন্ত্রী
",রাজনীত,,,
20563623,"

হাইতি থেকে নাগরিকদের সরিয়ে নিচ্ছে যুক্তরাষ্ট্র
",রাজনীত,,,
20563624,"

নাভালনির মৃত্যু দুঃখজনক ঘটনা : পুতিন
",রাজনীত,,,
20563626,"

মোদিকে অন্তঃসারশূন্য বলে আখ্যা দিলেন রাহুল
",রাজনীত,,,
20563628,"

ব্লিনকেনের সিউল সফরের মধ্যেই উত্তর কোরিয়ার ক্ষেপণাস্ত্র  নিক্ষেপ
",রাজনীত,,,
20563631,"

গাজা-জেরুসালেম  নিয়ে জর্দান ও মার্কিন পররাষ্ট্রমন্ত্রীর ফোনালাপ 
",রাজনীত,,,
20563633,"

 রেকর্ড ব্যবধানে পুতিনের  বিজয়
",রাজনীত,,,
20563652,"
লক্ষ্মীপাশা বালিকা উচ্চবিদ্যালয় 
ম্যানেজিং কমিটির সভাপতি হলেন রোজিয়া সুলতানা চামেলী
",রাজনীত,,,
20563659,"

বঙ্গবন্ধুর সোনার বাংলা গড়তে দুর্নীতিমুক্ত থাকতে হবে : মেয়র মোস্তফা
",রাজনীত,,,
20563662,"

  পাবনায় চরমপন্থী দলের সাবেক সদস্যকে গুলি করে হত্যা 
",রাজনীত,,,
20563663,"

ভুরুঙ্গামারীর ভূমিহীন বিধবার ভাগ্যে জোটেনি আশ্রয়ণ প্রকল্পের ঘর
",রাজনীত,,,
20563667,"

মামুনুল হকের মুক্তি দাবি ১০ ছাত্র সংগঠনের
",রাজনীত,,,
20563676,"
বেকারত্ব দূরীকরণ ও কর্মসংস্থান সৃষ্টি 
ঢাকা মহানগরী দক্ষিণ জামায়াতের সেলাই মেশিন উপহার
",রাজনীত,,,
20563688,"

সাংবাদিকদের পূর্ণ স্বাধীনতা নিশ্চিত করা হবে : তথ্য প্রতিমন্ত্রী
",রাজনীত,,,
20563692,"

সিন্ডিকেটকে কোলে বসিয়ে বিরোধী দলের ওপর দায় চাপাচ্ছে সরকার : গণতন্ত্র মঞ্চ
",রাজনীত,,,
20563695,"

 মরা মাছের দুর্গন্ধ নিয়ে চুয়াডাঙ্গা আওয়ামী লীগের ২ গ্রুপের সংঘর্ষ
",রাজনীত,,,
20563699,"

 বঙ্গবন্ধুর নাম মুছে ফেলার সাধ্য কারো নেই : ওবায়দুল কাদের
",রাজনীত,,,
20563700,"

খালেদা জিয়ার মুক্তির আবেদন নিয়ে সিদ্ধান্ত আজ
",রাজনীত,,,
20563715,"

চীনা পররাষ্ট্রমন্ত্রী কেন যাচ্ছেন অস্ট্রেলিয়া?
",রাজনীত,,,
20563718,"

ক্ষমতাসীনরা ভালো নেই বলেই আবোল-তাবোল কথা বলে : গয়েশ্বর
",রাজনীত,,,
20563730,"মরা মাছের দুর্গন্ধকে কেন্দ্র করে চুয়াডাঙ্গা আওয়ামী লীগের দুই গ্রুপের সংঘর্ষ, আহত ৩",রাজনীত,,,
20563737,সেই ভাঙা সেতু সংস্কার করে দিলেন মাসুদ,রাজনীত,,,
20563738,নবীগঞ্জে সাংবাদিক মতিউর মুন্নাকে গ্রিস দূতাবাসের সম্মাননা প্রদান,রাজনীত,,,
20563744,তারা ইফতার খায় আর আওয়ামী লীগের গিবত করে,রাজনীত,,,
20563747,খালেদা জিয়ার বিদেশে চিকিৎসায় সরকারের না,রাজনীত,,,
20563763,রক্তপাত নাকি শান্তি কোন পথে ট্রাম্প!,রাজনীত,,,
20563766,"সালথায় আওয়ামী লীগের দু’গ্রুপে সংঘর্ষ, আহত ২০",রাজনীত,,,
20563778,আজকের আওয়ামী লীগের নেতাকর্মীরা বঙ্গবন্ধুর আদর্শ মানেন না: ওবায়দুল কাদের,রাজনীত,,,
20563779,"লড়াই অব্যাহত থাকবে, বিজয় হবেই",রাজনীত,,,
20563785,বাগেরহাট যুবদলের সাবেক সভাপতিসহ ১৩ নেতাকর্মী কারাগারে,রাজনীত,,,
20563792,সোনাইমুড়ীতে পুলিশের বিরুদ্ধে দায়িত্ব অবহেলার অভিযোগ,রাজনীত,,,
20563794,লালমনিরহাটে ফ্রি মেডিকেল ক্যাম্প,রাজনীত,,,
20563804,খলিলপুর ইউপি’র সাবেক চেয়ারম্যান রাজা মিয়ার মৃত্যুতে বিএনপি’র শোক,রাজনীত,,,
20563805,কুষ্টিয়ায় খুন হওয়া বিএনপি নেতাকে নৌকার সমর্থক বানানোর চেষ্টা,রাজনীত,,,
20565128,"

মিয়ানমারে গৃহযুদ্ধ : বাংলাদেশ সীমান্ত থেকে সরেছে সংঘাত!
",রাজনীত,,,
20565785,"

আসামের এনআরসিতে কাটা গেছে ৫ লাখ বাঙালি হিন্দু!
",রাজনীত,,,
20565786,"

রাফায় হামলা নিয়ে বাইডেন-নেতানিয়াহু ফোনালাপ
",রাজনীত,,,
20565788,"

বিএনপিতে ৩ নেতার পদোন্নতি
",রাজনীত,,,
20565793,ছাত্রলীগ নেতাকে কুপিয়ে হত্যা,রাজনীত,,,
20565795,পদোন্নতি পেলেন বিএনপির তিন নেতা,রাজনীত,,,
20566098,"

নাগরপুরে ছাত্রলীগ নেতাকে কুপিয়ে হত্যা
",রাজনীত,,,
20566216,"

লক্ষ্মীপুরে উপড়ে ফেলা হয়েছে যুবলীগ নেতার চোখ
",রাজনীত,,,
20566222,ইসরাইলকে নিঃসঙ্গ হয়ে পড়ার সতর্কতা দিলেন জো বাইডেন,রাজনীত,,,
20566532,"

নাভালনির মৃত্যু : ৩০ রুশ কর্মকর্তার বিরুদ্ধে নিষেধাজ্ঞা ইইউ’র
",রাজনীত,,,
20566536,"

আমাকে অ্যাপ্রোচ করেছিল, আমি গ্রহণ করিনি : মেজর অব. হাফিজ
",রাজনীত,,,
20566538,"

গাজায় যুদ্ধবিরতি নিয়ে আলোচনার জন্যে মিসর ও সৌদি আরব যাচ্ছেন ব্লিঙ্কেন
",রাজনীত,,,
20566539,"

নাভালনির মৃত্যু : ৩০ রুশ কর্মকর্তার বিরুদ্ধে নিষেধাজ্ঞা ইইউর
",রাজনীত,,,
20566545,বিএনএম’এ সাকিবের যোগ দেয়া নিয়ে যা বললেন ওবায়দুল কাদের,রাজনীত,,,
20566792,"

গাজায় যুদ্ধবিরতি নিয়ে আলোচনা করতে সৌদি ও মিসর যাবেন ব্লিঙ্কেন
",রাজনীত,,,
20566798,"

গাজায় ‘শতভাগ’ মানুষ ‘তীব্র খাদ্য সঙ্কটে’ : মার্কিন পররাষ্ট্রমন্ত্রী
",রাজনীত,,,
20566801,"

ইফতার পার্টির নামে সরকারের অন্ধ সমালোচনা করছে বিএনপি : ওবায়দুল কাদের
",রাজনীত,,,
20566802,"

ফিলিপাইন ও জাপানের নেতাদের সাথে বৈঠকে বসছেন বাইডেন
",রাজনীত,,,
20566805,সরকারই সিন্ডিকেটের মূল পৃষ্ঠপোষক: বিএনপি,রাজনীত,,,
20566808,"বিএনএম-সাকিব বিতর্ক, মুখ খুললেন মেজর হাফিজ",রাজনীত,,,
20566809,আকস্মিক ডাউনিং স্ট্রিট সফরে বারাক ওবামা,রাজনীত,,,
20567595,"

আল শিফা হাসপাতাল এলাকায় তাণ্ডব চালাচ্ছে দখলদার বাহিনী
",রাজনীত,,,
20567600,"

‘নবীর শিক্ষা জালিম সরকারের বিরুদ্ধে সত্য কথা বলাই সর্বোত্তম জিহাদ’
",রাজনীত,,,
20567602,"

‘অসহায় ও দরিদ্র মানুষের পাশে দাঁড়ানো প্রত্যেকের ঈমানী দায়িত্ব’
",রাজনীত,,,
20567604,"

সিন্ডিকেটের মূল পৃষ্ঠপোষক সরকার : বিএনপি
",রাজনীত,,,
20567610,"সিএএ নিয়ে মোদি সরকারের জবাব তলব সুপ্রিম কোর্টের, পরবর্তী শুনানি ৯ এপ্রিল",রাজনীত,,,
20568849,"

জনসাধারণের পারাপারে গোলাম পরওয়ারের খেয়া নৌকা উপহার
",রাজনীত,,,
20568850,"

স্লিপিং ট্যাবলেট খে‌লেও সরকা‌রের ঘুম আসে না : গয়েশ্বর
",রাজনীত,,,
20568852,"

জুলুম-নির্যাতন চালিয়ে সরকার ক্ষমতা ধরে রাখতে পারবে না : মির্জা ফখরুল
",রাজনীত,,,
20568856,"

ব্যারিস্টার কাজলের মুক্তির দাবিতে বার কাউন্সিলের সামনে আইনজীবী সমাবেশ
",রাজনীত,,,
20568862,"

গাজায় ত্রাণ প্রবেশে ইসরাইলের নিষেধাজ্ঞা যুদ্ধাপরাধের শামিল : জাতিসঙ্ঘ
",রাজনীত,,,
20568864,"

‘গাজাবাসীকে অনাহারে রেখে হামাসকে পরাজিত করা যায় না’
",রাজনীত,,,
20568866,ইসরাইলি হামলায় নিহত হামাসের শীর্ষ কম্যান্ডার ইসা: হোয়াইট হাউস,রাজনীত,,,
20568869,নির্যাতন চালিয়ে ক্ষমতা ধরে রাখতে পারবে না সরকার: ফখরুল,রাজনীত,,,
20569415,ভূতের ভয়ে আছে সরকার: গয়েশ্বর,রাজনীত,,,
20569657,"

রুশ কূটনীতিককে বহিষ্কার করলো মোলদোভা
",রাজনীত,,,
20569670,"

আরব আমিরাতকে বাংলাদেশে বিনিয়োগের আহ্বান পররাষ্ট্রমন্ত্রীর
",রাজনীত,,,
20569673,সরকারের পতন ঘটানোর জন্য ঐক্যের কোনো বিকল্প নাই : মজনু,রাজনীত,,,
20569674,ব্যারিস্টার কাজলের মুক্তির দাবিতে বার কাউন্সিলের সামনে আইনজীবী সমাবেশ,রাজনীত,,,
20570047,‘সরকার জনগণের বিরুদ্ধে অবস্থান নিয়েছে’,রাজনীত,,,
20570433,"

নাগরপুরে পূর্ব শত্রুতার জেরে ছাত্রলীগের সাংগঠনিক সম্পাদক ঝলককে হত্যা
",রাজনীত,,,
20570437,"

বিএনপি জনগণের নয়, বিদেশীদের সহযোগিতা চায় : পররাষ্ট্রমন্ত্রী
",রাজনীত,,,
20570438,"

অবৈধ সরকারের পতন ঘটানোর জন্য ঐক্যের কোনো বিকল্প নাই : মজনু
",রাজনীত,,,
20570439,"

নোয়াখালীতে বিএনপির ১৮ নেতাকর্মীকে জেল হাজতে প্রেরণ
",রাজনীত,,,
20570440,"

‘বিজাতীয় আধিপত্যবাদকে পরাজিত করা গেলে দুঃশাসন থেকে মুক্তি মিলবে’
",রাজনীত,,,
20570443,"

সিলেটে নিরাপদ সড়কের দাবিতে অবরোধ কর্মসূচি পালন
",রাজনীত,,,
20570453,"

‘কিংস পার্টি’তে সাকিবের ‘যোগদান’ নিয়ে যে নতুন দাবি
",রাজনীত,,,
20571247,"

লেবাননের বিরুদ্ধে যুদ্ধের আহ্বান ইসরাইলের
",রাজনীত,,,
