id,title,category1,T5_rank,T5_S_scale,T5_S_score
20573842,"

ইসলামপুরে অর্ধশতাধিক বালু সিন্ডিকেট
হুমকির মুখে যমুনার তীর সংরক্ষণ বাঁধ, সেতু ও শিক্ষা প্রতিষ্ঠান
",শিক্ষা,5.0,0.5,50.0
20573850,"

ইবিতে গভীর রাতে মারামারির ঘটনায় হল থেকে বহিষ্কার ১
",শিক্ষা,5.0,0.5,50.0
20573817,"

এশিয়ান ইউনিভার্সিটিতে বঙ্গবন্ধুর জন্মবার্ষিকী উপলক্ষে আলোচনা সভা
",শিক্ষা,5.0,0.5,50.0
20573937,পিএসসি’র সদস্য হলেন রাবি অধ্যাপক প্রদীপ কুমার পাণ্ডে,শিক্ষা,5.0,0.5,50.0
20573866,"

অবন্তিকার মৃত্যু প্রশাসনকে লাল কার্ড শিক্ষার্থীদের
",শিক্ষা,5.0,0.5,50.0
20573939,মালয়েশিয়ায় ১২ বাংলাদেশি তরুণের স্বপ্ন জয়ের গল্প,শিক্ষা,5.0,0.5,50.0
20573882,"

চবির নতুন ভিসি হলেন অধ্যাপক ড. আবু তাহের
",শিক্ষা,5.0,0.5,50.0
20600845,"

এইচএসসি পরীক্ষার সম্ভাব্য সময় জানা গেল
",শিক্ষা,5.0,0.5,50.0
20604076,"

জবি শিক্ষার্থী মীমের নিরাপত্তায় ব্যবস্থা নেবে ডিবি
",শিক্ষা,5.0,0.5,50.0
20603726,"

ঢাবিতে রমজানের অনুষ্ঠান আয়োজনে নিষেধাজ্ঞা
",শিক্ষা,5.0,0.5,50.0
20573801,"

ইতিহাসে আজ
",শিক্ষা,5.0,0.5,50.0
20573894,"

ভারত মহাসাগরে প্রভাব বিস্তারের প্রতিযোগিতায় চীন-ভারত
",শিক্ষা,5.0,0.5,50.0
20573909,"
নয়া দিগন্তে সংবাদ প্রকাশ  
অপকর্ম ঢাকতে প্রধান শিক্ষক মরিয়া
",শিক্ষা,5.0,0.5,50.0
20573966,"ফেনীতে সাধারণ শিক্ষার্থীদের গণইফতারে ছাত্রলীগের হামলা, আহত ৮",শিক্ষা,5.0,0.5,50.0
20573777,"

 সর্বজনীন পেনশন ঘোষণার প্রজ্ঞাপনে বিশ্ববিদ্যালয় শিক্ষকদের অসন্তোষ
বাতিলের দাবি জানিয়েছে বিভিন্ন শিক্ষক সংগঠন
",শিক্ষা,5.0,0.5,50.0
20573957,কারাগারে সহকারী প্রক্টর,শিক্ষা,5.0,0.5,50.0
20573981,"ভোলায় শ্রেণিকক্ষে হঠাৎ অসুস্থ ৩০ শিক্ষার্থী, আতঙ্ক",শিক্ষা,5.0,0.5,50.0
20573997,"ঢাবিতে কোরআন তিলাওয়াতের আয়োজন নিয়ে কেন এত আলোচনা, প্রশাসন কী চায়?",শিক্ষা,5.0,0.5,50.0
20573935,নিপীড়নের বিরুদ্ধে ‘লাল কার্ড’ দেখালেন জবি শিক্ষার্থীরা,শিক্ষা,5.0,0.5,50.0
20573941,কুবিতে মতামতের সুযোগ না থাকায় সিন্ডিকেট সদস্যের পদত্যাগ,শিক্ষা,5.0,0.5,50.0
20573792,"
শিক্ষা থেকে বঞ্চিত শিশুরা 
‘শিক্ষা সবার জন্য নমুনা!’
",শিক্ষা,5.0,0.5,50.0
20573920,বশেমুরকৃবিতে উদ্যোক্তা প্রশিক্ষণ,শিক্ষা,5.0,0.5,50.0
20587979,তামাক নিয়ন্ত্রণ আইন দ্রুত সংশোধনের প্রতিশ্রুতি স্বাস্থ্যমন্ত্রীর,লাইফস্টাইল,6.0,0.375,37.5
20576760,"

এক মাসে ১৪৪টি স্বাভাবিক প্রসবে রেকর্ড ইসলামপুর উপজেলা স্বাস্থ্য কমপ্লেক্সে
",লাইফস্টাইল,6.0,0.375,37.5
20576761,"

আল শিফা হাসপাতালে ইসরাইলি হামলায় হতাহত ২৫০
",লাইফস্টাইল,6.0,0.375,37.5
20573931,ডেঙ্গু মোকাবিলায় হাসপাতাল প্রস্তুত রাখার নির্দেশ,লাইফস্টাইল,6.0,0.375,37.5
20573921,"বাঁধে ফাটল, শায়েস্তাগঞ্জে খোয়াই নদী থেকে বালু উত্তোলন",লাইফস্টাইল,6.0,0.375,37.5
20579042,"

ঈদে ট্রেন্ডজ-এর রকমারি সব কালেকশন
",লাইফস্টাইল,6.0,0.375,37.5
20579050,"

বাংলাদেশের সাগরে কত প্রজাতির বিষাক্ত সাপ আছে?
",লাইফস্টাইল,6.0,0.375,37.5
20587982,যুক্তরাষ্ট্রে বিবাহবিচ্ছেদ আইনের প্রতিবাদে যৌন ধর্মঘটে সামিল শত শত ইহুদি নারী,লাইফস্টাইল,6.0,0.375,37.5
20600826,"

তামাক নিয়ন্ত্রণ আইন দ্রুত সংশোধনে স্বাস্থ্যমন্ত্রীর প্রতিশ্রুতি
",লাইফস্টাইল,6.0,0.375,37.5
20573800,"

রোজায় ডায়াবেটিস
",লাইফস্টাইল,6.0,0.375,37.5
20573903,"

এবার ম্যালেরিয়া নির্মূলে আসছে টিকার প্রয়োগ
",লাইফস্টাইল,6.0,0.375,37.5
20573958,স্কোলিওসিস-এর কারণে যদি মেরুদণ্ড বেঁকে যায়,লাইফস্টাইল,6.0,0.375,37.5
20600851,লন্ডনে টাওয়ার হ্যামলেটসে সেরা নারী স্বেচ্ছাসেবক স্বীকৃতি পেলেন রুমানা রাখি,লাইফস্টাইল,6.0,0.375,37.5
20587974,কুকুরের কামড়ের টীকা তৈরি করেছে পাকিস্তান,লাইফস্টাইল,6.0,0.375,37.5
20573953,হবিগঞ্জে আশা’র ফ্রি মেডিকেল ক্যাম্প,লাইফস্টাইল,6.0,0.375,37.5
20573891,"

সাদা না বাদামি : কোন রঙের ডিম বেশি পুষ্টিকর?
",লাইফস্টাইল,6.0,0.375,37.5
20600822,"

ডেঙ্গুতে আরো ১ জনের মৃত্যু, আক্রান্ত ১৪
",লাইফস্টাইল,6.0,0.375,37.5
20573984,বেলের মালায় শতাধিক নারীর জীবন-জীবিকা,লাইফস্টাইল,6.0,0.375,37.5
20576262,"

কাশ্মীরে জাফরান বাঁচানোর উদ্যোগ
",লাইফস্টাইল,6.0,0.375,37.5
20576271,"বিশ্বের সবচেয়ে সুখি দেশ ফিনল্যান্ড, বাংলাদেশ ১২৯, যুক্তরাষ্ট্র ও জার্মানি নেই শীর্ষ কুড়িতে",লাইফস্টাইল,6.0,0.375,37.5
20573884,"

 ৮ টাকার ঘুমের ইনজেকশন দিয়ে তৈরি হচ্ছে ৬০০ টাকার পেথিড্রিন
",লাইফস্টাইল,6.0,0.375,37.5
20573802,"
জানা-অজানা 
অ্যান্টিবায়োটিক
",লাইফস্টাইল,6.0,0.375,37.5
20573779,"

ভাণ্ডারিয়ায় মুসলিম ঐতিহ্যের আরবি ক্যালিগ্রাফিতে দৃষ্টিনন্দন তিনটি স্তম্ভ
",লাইফস্টাইল,6.0,0.375,37.5
20573873,"

জিএম কলার অনুমোদন  
",লাইফস্টাইল,6.0,0.375,37.5
20573991,কুবি ভিসি’র বিরুদ্ধে তথ্য গোপন করে ইনক্রিমেন্ট নেয়ার অভিযোগ,লাইফস্টাইল,6.0,0.375,37.5
20573874,"
হেলথ টিপস 
গরমে শিশুর যত্ন নেবেন যেভাবে
",লাইফস্টাইল,6.0,0.375,37.5
20573959,টিটুকে সরিয়ে সাবিনাদের দায়িত্বে বাটলার!,খেলাধুলা,7.0,0.25,25.0
20587798,"

প্রথমবারের মতো ইংল্যান্ড দলে ডাক পেলেন ইউনাইটেডের টিনএজার মেইনু
",খেলাধুলা,7.0,0.25,25.0
20573831,"

পুলিশের দুই খেলোয়াড় নিষিদ্ধ!
",খেলাধুলা,7.0,0.25,25.0
20603729,"

 ইয়েভমেনভের পরিবর্তে মোইসিয়েভকে নৌপ্রধান বানালো রাশিয়া
",খেলাধুলা,7.0,0.25,25.0
20573987,শ্রীলঙ্কাকে হারিয়ে ৩ লাখ টাকা করে বোনাস পাচ্ছেন শান্তরা,খেলাধুলা,7.0,0.25,25.0
20573830,"

 টি-২০ সিরিজ আফগানিস্তানের
",খেলাধুলা,7.0,0.25,25.0
20600847,"

আইপিএলে যুক্ত হলো ‘স্মার্ট রিপ্লে’, এ পদ্ধতির কাজ কী?
",খেলাধুলা,7.0,0.25,25.0
20573986,পুলিশের দুই খেলোয়াড় নিষিদ্ধ!,খেলাধুলা,7.0,0.25,25.0
20576274,যে কারণে নিষিদ্ধ হলেন হাসারাঙ্গা,খেলাধুলা,7.0,0.25,25.0
20573832,"

৯ পয়েন্ট নিয়েই বিশ্বকাপের প্রস্তুতি চায় অসি নারী দল
",খেলাধুলা,7.0,0.25,25.0
20587975,'অস্ট্রেলিয়ার বিপক্ষে খেলা আমাদের জন্য বড় অভিজ্ঞতা',খেলাধুলা,7.0,0.25,25.0
20573902,"

চ্যাম্পিয়ন ইসলামাবাদ ইউনাইটেড 
",খেলাধুলা,7.0,0.25,25.0
20573829,"

আজকের খেলা
",খেলাধুলা,7.0,0.25,25.0
20601948,"

টেস্ট দলে মুশফিকের বদলি হৃদয়
",খেলাধুলা,7.0,0.25,25.0
20600835,"

ওয়ানডে র‌্যাংকিংয়ে বাংলাদেশের সেরা বোলার এখন শরিফুল
",খেলাধুলা,7.0,0.25,25.0
20573901,"

এবার টি-২০ সিরিজও স্থগিত অস্ট্রেলিয়ার
",খেলাধুলা,7.0,0.25,25.0
20603723,"

ব্যাট হাতে তামিম ও বল হাতে উজ্জল সাকিব
",খেলাধুলা,7.0,0.25,25.0
20575339,"তীব্র তাপপ্রবাহে পুড়ছে ব্রাজিল, অসুস্থ হয়ে পড়ছেন অনেকে",খেলাধুলা,7.0,0.25,25.0
20575247,"

বিশ্বের সবচেয়ে ধনী ভিক্ষুক, বছরে আয় ১০ লাখ, আছে কোটি টাকার ফ্ল্যাট
",খেলাধুলা,7.0,0.25,25.0
20573985,আজ মাঠে ফিরছেন সাকিব,খেলাধুলা,7.0,0.25,25.0
20573833,"

রেকর্ড ম্যাচ খেলা হচ্ছে না গ্রিজম্যানের
",খেলাধুলা,7.0,0.25,25.0
20573974,যে কারণে বাংলাদেশ সফর বাড়তি গুরুত্ব পাচ্ছে অস্ট্রেলিয়ার কাছে,খেলাধুলা,7.0,0.25,25.0
20576479,"

শিরোপা জিতে দলের নাম পরিবর্তন করল রয়্যাল চ্যালেঞ্জার্স ব্যাঙ্গালোর
",খেলাধুলা,7.0,0.25,25.0
20600843,"

২০ বছরের জয় খরা কাটাতে মরিয়া সান মারিনো
",খেলাধুলা,7.0,0.25,25.0
20573814,"

আন্তর্জাতিক প্রতিক্রিয়া এড়াতে নীরবে রাফাহ ধ্বংস করছে ইসরাইল
",খেলাধুলা,7.0,0.25,25.0
20576482,যে কারণে সুইডেনের বিপক্ষে পর্তুগাল দলে নেই রোনালদো,খেলাধুলা,7.0,0.25,25.0
20576480,"

ব্রাজিলের সাবেক প্রেসিডেন্ট বিরুদ্ধে কোভিড-জালিয়াতির অভিযোগ
",খেলাধুলা,7.0,0.25,25.0
20573898,"

মিয়ানমারের মর্টার শেলে কেঁপে ওঠে টেকনাফ সীমান্ত
মিয়ানমারের আরো ২ শহর আরাকান আর্মির দখলে
",খেলাধুলা,7.0,0.25,25.0
20573910,"

টেস্ট সিরিজ থেকে ছিটকে গেলেন মুশফিক
",খেলাধুলা,7.0,0.25,25.0
20573960,সৌম্যের কনকাশন নিয়ে সন্দেহ শ্রীলঙ্কার,খেলাধুলা,7.0,0.25,25.0
20573809,"

 সিরিয়ার সামরিক অবকাঠামোতে হামলা ইসরাইলের
",খেলাধুলা,7.0,0.25,25.0
20601962,"

তামিম-মেরাজের অডিওকলের রহস্য ফাঁস
",খেলাধুলা,7.0,0.25,25.0
20601958,"

বৃস্পতিবার শুরু হচ্ছে বাংলাদেশ-অস্ট্রেলিয়া নারী ক্রিকেট সিরিজ
",খেলাধুলা,7.0,0.25,25.0
20573965,পয়েন্ট কেটে নেয়ায় অবনমনের শঙ্কায় নটিংহ্যাম,খেলাধুলা,7.0,0.25,25.0
20576762,"

ফোনালাপ ফাঁস নিয়ে লাইভে আসছেন তামিম
",খেলাধুলা,7.0,0.25,25.0
20573964,নারীর অধিকার হরণে সিরিজ বাতিল অস্ট্রেলিয়ার,খেলাধুলা,7.0,0.25,25.0
20573835,"

এবার লাল বলের লড়াই
",খেলাধুলা,7.0,0.25,25.0
20573899,"

প্রবাসীদের আন্তরিকতায় মুগ্ধ কাবরেরা বাহিনী
",খেলাধুলা,7.0,0.25,25.0
20576474,"

গাজায় বর্বরতার প্রতিবাদ করলেন শাদাব খানরা, দিলেন সহায়তাও 
",খেলাধুলা,7.0,0.25,25.0
20573834,"

সুইডেনের বিপক্ষে নেই রোনালদো
",খেলাধুলা,7.0,0.25,25.0
20573972,কুয়েতের প্রবাসীদের সাপোর্ট বাড়তি অনুপ্রেরণা মানছেন কোচ,খেলাধুলা,7.0,0.25,25.0
20573973,এবার টেস্টে নতুনদের প্রমাণের সুযোগ,খেলাধুলা,7.0,0.25,25.0
20573812,"

 চীনে ৯ বছরে প্রথম বিয়ে বেড়েছে
",বিনোদন,8.0,0.125,12.5
20573804,"

ওমব্যাট
",বিনোদন,8.0,0.125,12.5
20601955,"

মাদরাসার এতিম ছাত্রদের নিয়ে জয়া আহসানের পোস্ট, ফেসবুকে হইচই
",বিনোদন,8.0,0.125,12.5
20576487,এলিভেটেড এক্সপ্রেসওয়ের কাওরান বাজার অংশের র‍্যাম্প খুললো,বিনোদন,8.0,0.125,12.5
20587805,"

কোরআন পড়ে মুগ্ধ হলিউড সুপারস্টার উইল স্মিথ
",বিনোদন,8.0,0.125,12.5
20573917,রাকিব-অবন্তীর ‘নিশ্চুপ প্রজাপ্রতি’,বিনোদন,8.0,0.125,12.5
20573916,সেন্সর ছাড়পত্র পেলো ‘ডেডবডি’,বিনোদন,8.0,0.125,12.5
20573915,কন্যার মা হলেন লিজা,বিনোদন,8.0,0.125,12.5
20573914,সব মাধ্যমে কাজ করে যেতে চান সোহাগী,বিনোদন,8.0,0.125,12.5
20573913,পরীমনি’র কলকাতা মিশন শুরু,বিনোদন,8.0,0.125,12.5
20573895,"

কেট কি সত্যিই ভালো আছেন?
",বিনোদন,8.0,0.125,12.5
20587980,ভোট চলাকালীন অভিষেককে দিল্লিতে তলব করতে পারবে না ইডি,বিনোদন,8.0,0.125,12.5
20573999,শিল্পার কাণ্ড,বিনোদন,8.0,0.125,12.5
20574000,আর ফেরা হলো না খালিদের,বিনোদন,8.0,0.125,12.5
20573998,দেশের প্রেক্ষাগৃহে নোলানের দুই ছবি,বিনোদন,8.0,0.125,12.5
20573865,"

 বিশ্বসেরা প্রিন্টমেকারের স্বীকৃতি পেলেন শিল্পী সাত্তার
",বিনোদন,8.0,0.125,12.5
20576486,হাসপাতালে সব্যসাচী চক্রবর্তী,বিনোদন,8.0,0.125,12.5
20573855,"
	হত্যা-যুক্তি উপস্থাপন সোহেল চৌধুরী হত্যা মামলা  
আজিজ মোহাম্মদ ভাইসহ ৯ জনের মৃত্যুদণ্ড প্রত্যাশা রাষ্ট্রপক্ষের 
",বিনোদন,8.0,0.125,12.5
20573852,"

চট্টগ্রামে প্রাইভেট কারে তুলে কিশোরীকে ধর্ষণ
",বিনোদন,8.0,0.125,12.5
20573846,"

 গোপালগঞ্জে মা-বাবার কবরের পাশে চিরনিদ্রায় শায়িত হলেন জনপ্রিয় ব্যান্ড তারকা খালিদ সাইফুল্লাহ 
",বিনোদন,8.0,0.125,12.5
20579045,"

খুলে দেয়া হয়েছে ঢাকা এলিভেটেড এক্সপ্রেসওয়ের এফডিসি অংশের র‍্যাম্প
",বিনোদন,8.0,0.125,12.5
20579268,পাকিস্তান যাওয়ার অনুমতি পেলেন শবনম,বিনোদন,8.0,0.125,12.5
20574001,জয়ার অনুরোধ,বিনোদন,8.0,0.125,12.5
20603720,"

এডলফ হিটলারকে গ্রেফতার করেছিলেন জন এফ কেনেডি
",অন্যান্য,9.0,0.0,0.0
20573781,"

২০২৩ সালে দূষণে বিশ্বের শীর্ষে ছিল বাংলাদেশ
",অন্যান্য,9.0,0.0,0.0
20573787,"

ইফতারের সময় রোজাদারের আনন্দ  
",অন্যান্য,9.0,0.0,0.0
20604074,"

যতবেশি হাফেজ তৈরি হবে বহির্বিশ্বে আমাদের ভাবমূর্তি ততবেশি উজ্জ্বল হবে : ধর্মমন্ত্রী
",অন্যান্য,9.0,0.0,0.0
20604075,"

সকল উন্নয়ন কার্যক্রমে বাংলাদেশে পরিবেশ সংরক্ষণকে অগ্রাধিকার দেয়া হয় : বিদ্যুৎ প্রতিমন্ত্রী
",অন্যান্য,9.0,0.0,0.0
20573794,"

বিপদাপদে মুমিনের করণীয়
",অন্যান্য,9.0,0.0,0.0
20573795,"

রুহের  ব্যাধির সঠিক পরিচর্যা 
",অন্যান্য,9.0,0.0,0.0
20573796,"

হাদিসের কথা
",অন্যান্য,9.0,0.0,0.0
20576770,"বিশ্বের সবচেয়ে দূষিত শহরের ১০০টি রয়েছে এশিয়ায়, শুধু ভারতেই ৮৩টি",অন্যান্য,9.0,0.0,0.0
20573798,"

আল কুরআনের বাণী
",অন্যান্য,9.0,0.0,0.0
20573962,চতুর্থ শিল্প বিপ্লব ও আমরা,অন্যান্য,9.0,0.0,0.0
20573908,"
গল্পকথা 
রিশা রাফির দিনগুলো
",অন্যান্য,9.0,0.0,0.0
20573906,"
সময়-অসময় 
হামাসের কাছে যুদ্ধে হেরেছে ইসরাইল!
",অন্যান্য,9.0,0.0,0.0
20573893,"

ইসরাইল-হামাস অস্ত্রবিরতি সম্পর্কে কাতারের ‘সতর্ক আশাবাদ’
",অন্যান্য,9.0,0.0,0.0
20573993,গাজায় মনুষ্যসৃষ্ট দুর্ভিক্ষ: গুতেরাঁ সেহরির সময়ে গাজায় নিহত ২০,অন্যান্য,9.0,0.0,0.0
20573892,"

‘ইসরাইল ব্যতীত’ শব্দদ্বয় কোথায়?
",অন্যান্য,9.0,0.0,0.0
20573995,ইফতার সামনে নিয়ে যে দোয়া পড়বেন,অন্যান্য,9.0,0.0,0.0
20575245,"

ভারতের একজন মন্ত্রী কেন নাগরিকত্বের আবেদন করতে চাচ্ছেন
",অন্যান্য,9.0,0.0,0.0
20573889,"

ইসরাইলে অস্ত্র রফতানি বন্ধ করবে কানাডা
",অন্যান্য,9.0,0.0,0.0
20573887,"

জাহাজ ও নাবিক উদ্ধারে আন্তর্জাতিক নৌবাহিনীর অভিযানের খবরে উদ্বেগ
	জাহাজ উদ্ধারের জন্য সরকার কৌশলে এগোচ্ছে : পররাষ্ট্রমন্ত্রী
",অন্যান্য,9.0,0.0,0.0
20576263,"

অস্ট্রিয়ায় ইসলামিক রিলিজিয়াস অথরিটি ইন অস্ট্রিয়ার উদ্যোগে ইফতার অনুষ্ঠিত
",অন্যান্য,9.0,0.0,0.0
20576264,"

ভারতে নির্বাচন এপ্রিল থেকে জুন পর্যন্ত, এত সময় কেন লাগবে!
",অন্যান্য,9.0,0.0,0.0
20573797,"

প্রশ্নোত্তর
",অন্যান্য,9.0,0.0,0.0
20576265,"

যুক্তরাষ্ট্র ইউক্রেনকে ব্যর্থ হতে দেবে না : মার্কিন প্রতিরক্ষামন্ত্রী
",অন্যান্য,9.0,0.0,0.0
20576477,"

পরিবেশকে বৃদ্ধাঙ্গুলি দেখিয়ে চলছে খনিজ তেলের ব্যবহার
",অন্যান্য,9.0,0.0,0.0
20576485,টেক্সাসের বিতর্কিত অভিবাসন আইন ‘ফ্রিজ’ করেছে আপিল আদালত,অন্যান্য,9.0,0.0,0.0
20576758,"

অস্ট্রিয়ার পররাষ্ট্র মন্ত্রণালয় ও  ইসলামিক রিলিজিয়াস অথরিটির উদ্যোগে ইফতার অনুষ্ঠিত
",অন্যান্য,9.0,0.0,0.0
20579055,"

ইসলামিক রিলিজিয়াস অথরিটি ইন অস্ট্রিয়ার যৌথ উদ্যোগে ইফতার মাহফিল
",অন্যান্য,9.0,0.0,0.0
20573839,"

 চকরিয়ায় ঈদবাজারে কিশোর গ্যাংয়ের দৌরাত্ম্য, ক্রেতা-বিক্রেতারা আতঙ্কে
",অন্যান্য,9.0,0.0,0.0
20597763,"

নির্বাচনে জিতলেও ন্যাটো ছাড়বেন না ট্রাম্প
",অন্যান্য,9.0,0.0,0.0
20573807,"
সময়-অসময় 
হামাসের কাছে যুদ্ধে হেরেছে ইসরাইল!
",অন্যান্য,9.0,0.0,0.0
20573806,"

 ‘ইসরাইল ব্যতীত’ শব্দদ্বয় কোথায়?
",অন্যান্য,9.0,0.0,0.0
20573805,"
স্মরণ 
সাহিত্যিক কাজী ইমদাদুল হক
",অন্যান্য,9.0,0.0,0.0
20573803,"
উ জ বে কি স্তা নে র   রূ প ক থা 
মৎস্য কুমার
",অন্যান্য,9.0,0.0,0.0
20600846,"

ম্যানেজার পদে যমুনা গ্রুপে চাকরির সুযোগ
",অন্যান্য,9.0,0.0,0.0
20573799,"

ইফতারিতে খেজুরের উপকারিতা
",অন্যান্য,9.0,0.0,0.0
20573883,"

বৈঠকের আড়ালে চলে সামরিক প্রস্তুতি
",অন্যান্য,9.0,0.0,0.0
20573773,"

আবারো অরুনাচলকে নিজেদের দাবি করল চীন
",অন্যান্য,9.0,0.0,0.0
20573775,"
	বিএফইউজে নেতাদের সংবর্ধনায় গয়েশ্বর  
ভারতের কারণে দেশের মানুষ গণতন্ত্র বঞ্চিত
",রাজনীত,,,
20573786,"
	সংবাদ সম্মেলনে মেজর হাফিজ  
জনগণের দৃষ্টি ঘুরাতেই  বিএনএম সৃষ্টির কাল্পনিক কাহিনী
",রাজনীত,,,
20573788,"

নির্বাচন ছাড়া বিএনপিকে কেউ ক্ষমতায় বসাবে না : ওবায়দুল কাদের
",রাজনীত,,,
20573811,"

মলদোভা থেকে রুশ কূটনীতিক বহিষ্কার 
",রাজনীত,,,
20573813,"

 দনবাস ও ইউক্রেনের অন্যান্য অঞ্চলও নতুন রাশিয়ার অংশ : পুতিন
",রাজনীত,,,
20573844,"

 শোক সংবাদ
",রাজনীত,,,
20573845,"
  	ইফতার কর্মসূচিতে হামলা প্রশ্নে ছাত্রশিবির 
ছাত্রলীগ ইসলামের বিরুদ্ধে অবস্থান নিয়েছে 
",রাজনীত,,,
20573847,"
চট্টগ্রামে ডা: শাহাদাত হোসেন  
নিরাপদ পানি সরবরাহে চট্টগ্রাম ওয়াসা ব্যর্থ হয়েছে
",রাজনীত,,,
20573848,"
	মিনায় তাঁবু পাহাড়ের ওপর হতে পারে 
এ বছর হজ ব্যবস্থাপনা অনেক চ্যালেঞ্জিং হবে : হাব সভাপতি
",রাজনীত,,,
20573851,"
 	নেজামে ইসলামের ইফতারে বক্তরা  
ভারতীয় আধিপত্যবাদের জাঁতাকলে পিষ্ট দেশ 
",রাজনীত,,,
20573859,"

 নোয়াখালীতে বিএনপির ১৮ নেতাকর্মীকে জেলহাজতে প্রেরণ  
",রাজনীত,,,
20573862,"

এলাকাবাসীর পারাপারে গোলাম পরওয়ারের খেয়া নৌকা উপহার
",রাজনীত,,,
20573864,"

পাবনায় কবরস্থান থেকে ১৫ জনের কঙ্কাল উধাও!  
",রাজনীত,,,
20573867,"

 গাজীপুরে ঝুটব্যবসা নিয়ন্ত্রণে নিতে কাউন্সিলরের নেতৃত্বে কিশোর গ্যাংয়ের মহড়া : আতঙ্ক কাটছে না এলাকাবাসীর
",রাজনীত,,,
20573869,"

লামায় সড়কের স্থানে পাকা দালান নির্মাণ করছেন আ’লীগ নেতা 
",রাজনীত,,,
20573878,"
	পিরোজপুর-১  
নির্বাচন-পরবর্তী সহিংসতায় আতঙ্কিত নৌকার কর্মীরা  
",রাজনীত,,,
20573879,"

সড়ক দুর্ঘটনায় নিহতদের দেখতে সিলেটের হাসপাতালে  জামায়াত আমির ডা: শফিকুর রহমান
",রাজনীত,,,
20573880,"

বিএনপির তিন নেতার পদন্নোতি
",রাজনীত,,,
20573881,"

বিএনপি নির্বাচন বানচালে সফল হলে অগণতান্ত্রিক শক্তির উত্থান হতো : তথ্য ও সম্প্রচার প্রতিমন্ত্রী  
",রাজনীত,,,
20573886,"
	স্থায়ী কমিটির বৈঠক   
ঢাকায় মুক্তিযোদ্ধা সমাবেশ করবে বিএনপি
",রাজনীত,,,
20573890,"

দালাই লামার সাথে বৈঠক করলেন তৃতীয় মার্টিন লুথার কিং
",রাজনীত,,,
20573896,"

লামায় সড়কের ওপর ভবন নির্মাণ : কর্তৃপক্ষ নীরব
",রাজনীত,,,
20573905,"

ভারত মহাসাগর থেকে জলদস্যুতা নির্মূলে আমরা প্রতিশ্রুতিবদ্ধ : মোদি
",রাজনীত,,,
20573907,"

 জাতিসঙ্ঘ সংস্থার প্রধানকে গাজায় প্রবেশে বাধা ইসরাইলের
",রাজনীত,,,
20573919,লক্ষ্মীপুরে যুবলীগ নেতার চোখ উপড়ে ফেললো সন্ত্রাসীরা,রাজনীত,,,
20573925,দেশে ফিরছেন না ইকবাল হাসান টুকু,রাজনীত,,,
20573926,৩২ বছর বিএনপি করার পর কেন ছাড়বো,রাজনীত,,,
20573936,সরকারই সিন্ডিকেটের মূল পৃষ্ঠপোষক- বিএনপি,রাজনীত,,,
20573942,রাঙ্গাবালীতে ভিজিএফ’র চাল বিতরণে অনিয়ম,রাজনীত,,,
20573944,ব্যারিস্টার কাজলের মুক্তির দাবিতে বার কাউন্সিলের সামনে আইনজীবী সমাবেশ,রাজনীত,,,
20573952,চট্টগ্রামে যুবলীগ কর্মীকে মারধরের মামলায় কাউন্সিলর কারাগারে,রাজনীত,,,
20573970,ইন্দুরকানীতে বিএনপি নেতার বিরুদ্ধে ইউপি সদস্যের পাল্টা মামলা,রাজনীত,,,
20573971,সিলেটে বিএনপি নেতা মন্তাজকে কারাফটকে সংবর্ধনা,রাজনীত,,,
20573996,আওয়ামী লীগের সদস্য হয়ে সাকিব এমপি হয়েছেন,রাজনীত,,,
20574002,‘ছাত্র রাজনীতির নামে দুর্বিষহ যন্ত্রণা চাপিয়ে দেয়ার অধিকার কারও নেই’,রাজনীত,,,
20575248,"

হামাস নেতার সাথে বৈঠকের পর যা বললেন চীনা দূত
",রাজনীত,,,
20576266,"

কঠোর নিরাপত্তা আইন পাশ করলো হংকং
",রাজনীত,,,
20576272,রাশিয়ার প্রেসিডেন্ট নির্বাচন অগণতান্ত্রিক: ব্লিঙ্কেন,রাজনীত,,,
20576764,"

বিদেশ যেতে পারবেন না খালেদা জিয়া, বেড়েছে মুক্তির মেয়াদ
",রাজনীত,,,
20576765,"

যে ৫ কারণে ভারতের নির্বাচনে নজর থাকবে বাংলাদেশের
",রাজনীত,,,
20576766,আওয়ামী লীগ ভারতীয় পণ্যে পরিণত হয়েছে: রিজভী,রাজনীত,,,
20576769,"বিদেশ যেতে পারবেন না খালেদা জিয়া, মুক্তির মেয়াদ বাড়ছে ৬ মাস",রাজনীত,,,
20579034,"

ভারতীয় পণ্য বর্জনে সংহতি প্রকাশ করে গায়ের চাদর ছুড়ে ফেললেন রিজভী
",রাজনীত,,,
20579037,"

হাতিয়া দ্বীপ পরিদর্শন করলেন প্রিন্সেস ক্রাউন ভিক্টোরিয়া
",রাজনীত,,,
20579044,"

জনসেবা নয়, ক্ষমতায় টিকে থাকাই আ’লীগের একমাত্র লক্ষ্য : মঈন খান
",রাজনীত,,,
20579048,"

বাংলাদেশ এখন ভারতের স্যাটেলাইট রাষ্ট্রে পরিণত হয়েছে : রিজভী
",রাজনীত,,,
20579266,ক্রাউন প্রিন্স ও পাকিস্তান সেনাপ্রধানের সামরিক সহযোগিতা নিয়ে আলোচনা,রাজনীত,,,
20587812,"

মিয়ানমারের সুচির বাড়ি নিলামে তোলা হলেও মেলেনি সাড়া
",রাজনীত,,,
